y_true,identifier
2944.0,180189
9393.0,180190
4967.0,180191
9142.0,180192
4781.0,180193
1281.0,180194
769.0,180195
3411.0,180196
12899.0,180197
200.0,180198
632.0,180199
1010.0,180200
776.0,180201
8475.0,180202
814.0,180203
6728.0,180204
1436.0,180205
9598.0,180206
1208.0,180207
3307.0,180208
162.0,180209
3282.0,180210
7156.0,180211
10372.0,180212
4208.0,180213
783.0,180214
1743.0,180215
473.0,180216
5728.0,180217
10855.0,180218
15430.0,180219
2168.0,180220
7230.0,180221
1902.0,180222
212.0,180223
317.0,180224
15085.0,180225
16416.0,180226
6083.0,180227
1143.0,180228
11121.0,180229
18436.0,180230
420.0,180231
5301.0,180232
9114.0,180233
2999.0,180234
9107.0,180235
3136.0,180236
12956.0,180237
10782.0,180238
15197.0,180239
2278.0,180240
3804.0,180241
2391.0,180242
7567.0,180243
1639.0,180244
1040.0,180245
10093.0,180246
5193.0,180247
7209.0,180248
426.0,180249
3358.0,180250
2229.0,180251
4656.0,180252
965.0,180253
14523.0,180254
2593.0,180255
4039.0,180256
9285.0,180257
561.0,180258
3940.0,180259
7465.0,180260
4646.0,180261
1103.0,180262
2561.0,180263
6292.0,180264
516.0,180265
327.0,180266
7006.0,180267
11809.0,180268
8053.0,180269
4607.0,180270
2948.0,180271
655.0,180272
13106.0,180273
5901.0,180274
10652.0,180275
947.0,180276
294.0,180277
12893.0,180278
3350.0,180279
13265.0,180280
249.0,180281
8011.0,180282
4591.0,180283
1942.0,180284
757.0,180285
12449.0,180286
2254.0,180287
5209.0,180288
2738.0,180289
2937.0,180290
2517.0,180291
774.0,180292
8015.0,180293
797.0,180294
179.0,180295
4207.0,180296
1888.0,180297
1811.0,180298
2359.0,180299
5695.0,180300
2048.0,180301
11789.0,180302
6666.0,180303
2637.0,180304
11489.0,180305
8134.0,180306
3409.0,180307
556.0,180308
1311.0,180309
4910.0,180310
531.0,180311
1937.0,180312
15090.0,180313
15577.0,180314
6653.0,180315
794.0,180316
1950.0,180317
758.0,180318
864.0,180319
248.0,180320
760.0,180321
17309.0,180322
4180.0,180323
12378.0,180324
2534.0,180325
831.0,180326
6518.0,180327
2800.0,180328
5056.0,180329
7553.0,180330
6224.0,180331
375.0,180332
12775.0,180333
3092.0,180334
440.0,180335
298.0,180336
3891.0,180337
12229.0,180338
6456.0,180339
974.0,180340
2088.0,180341
1601.0,180342
986.0,180343
3226.0,180344
9763.0,180345
1315.0,180346
4710.0,180347
1398.0,180348
12083.0,180349
5651.0,180350
833.0,180351
7375.0,180352
1573.0,180353
9754.0,180354
2074.0,180355
3511.0,180356
2205.0,180357
191.0,180358
14148.0,180359
1727.0,180360
15535.0,180361
616.0,180362
4640.0,180363
2038.0,180364
790.0,180365
531.0,180366
2808.0,180367
14992.0,180368
4455.0,180369
9374.0,180370
559.0,180371
456.0,180372
7907.0,180373
13878.0,180374
1356.0,180375
1326.0,180376
10344.0,180377
1950.0,180378
4109.0,180379
2323.0,180380
1964.0,180381
1081.0,180382
3464.0,180383
3344.0,180384
867.0,180385
354.0,180386
9382.0,180387
823.0,180388
600.0,180389
2504.0,180390
3223.0,180391
3647.0,180392
7238.0,180393
1839.0,180394
4777.0,180395
884.0,180396
15736.0,180397
10774.0,180398
273.0,180399
325.0,180400
5487.0,180401
3221.0,180402
795.0,180403
15199.0,180404
1489.0,180405
2829.0,180406
3628.0,180407
1027.0,180408
3233.0,180409
15248.0,180410
7986.0,180411
8116.0,180412
401.0,180413
1159.0,180414
5251.0,180415
1169.0,180416
1329.0,180417
2691.0,180418
4520.0,180419
4509.0,180420
4236.0,180421
2197.0,180422
1550.0,180423
2149.0,180424
1102.0,180425
11690.0,180426
1546.0,180427
2771.0,180428
2975.0,180429
562.0,180430
3358.0,180431
3714.0,180432
3226.0,180433
11243.0,180434
5560.0,180435
1362.0,180436
3404.0,180437
768.0,180438
348.0,180439
8437.0,180440
4419.0,180441
880.0,180442
13466.0,180443
11993.0,180444
10486.0,180445
2482.0,180446
9414.0,180447
3670.0,180448
1478.0,180449
8680.0,180450
10729.0,180451
10369.0,180452
7826.0,180453
4226.0,180454
10112.0,180455
1780.0,180456
353.0,180457
4844.0,180458
9631.0,180459
1174.0,180460
489.0,180461
579.0,180462
13300.0,180463
11329.0,180464
8781.0,180465
381.0,180466
480.0,180467
1116.0,180468
5740.0,180469
891.0,180470
17298.0,180471
3056.0,180472
1633.0,180473
372.0,180474
2261.0,180475
4967.0,180476
3712.0,180477
5162.0,180478
16540.0,180479
7209.0,180480
7236.0,180481
10356.0,180482
7377.0,180483
6301.0,180484
962.0,180485
1763.0,180486
2116.0,180487
619.0,180488
3961.0,180489
10819.0,180490
13826.0,180491
4152.0,180492
456.0,180493
1587.0,180494
817.0,180495
9710.0,180496
14519.0,180497
5196.0,180498
662.0,180499
1348.0,180500
3613.0,180501
7481.0,180502
695.0,180503
1072.0,180504
1606.0,180505
3068.0,180506
10168.0,180507
226.0,180508
5119.0,180509
3339.0,180510
350.0,180511
3721.0,180512
6407.0,180513
5395.0,180514
3541.0,180515
2365.0,180516
6007.0,180517
4723.0,180518
3326.0,180519
357.0,180520
7038.0,180521
520.0,180522
5265.0,180523
5449.0,180524
647.0,180525
10825.0,180526
8988.0,180527
1663.0,180528
12505.0,180529
5042.0,180530
776.0,180531
8962.0,180532
1971.0,180533
2741.0,180534
235.0,180535
537.0,180536
13372.0,180537
5312.0,180538
3697.0,180539
4768.0,180540
174.0,180541
6582.0,180542
8414.0,180543
1518.0,180544
865.0,180545
2294.0,180546
1949.0,180547
298.0,180548
960.0,180549
2119.0,180550
13213.0,180551
369.0,180552
3381.0,180553
302.0,180554
11546.0,180555
7049.0,180556
1407.0,180557
420.0,180558
9700.0,180559
7738.0,180560
4525.0,180561
189.0,180562
7849.0,180563
15832.0,180564
1074.0,180565
4290.0,180566
3714.0,180567
3884.0,180568
1510.0,180569
10480.0,180570
2961.0,180571
1781.0,180572
17186.0,180573
2368.0,180574
3305.0,180575
12977.0,180576
324.0,180577
1910.0,180578
2171.0,180579
3248.0,180580
2180.0,180581
2970.0,180582
14259.0,180583
182.0,180584
1102.0,180585
5394.0,180586
3090.0,180587
7427.0,180588
317.0,180589
875.0,180590
753.0,180591
13613.0,180592
5624.0,180593
2896.0,180594
11073.0,180595
4363.0,180596
783.0,180597
4695.0,180598
702.0,180599
12087.0,180600
2363.0,180601
500.0,180602
2086.0,180603
3158.0,180604
1396.0,180605
3133.0,180606
2616.0,180607
422.0,180608
7147.0,180609
1106.0,180610
1106.0,180611
9760.0,180612
4564.0,180613
7832.0,180614
8040.0,180615
2735.0,180616
336.0,180617
377.0,180618
367.0,180619
1060.0,180620
3271.0,180621
740.0,180622
1143.0,180623
2061.0,180624
4540.0,180625
4668.0,180626
320.0,180627
1043.0,180628
6809.0,180629
3952.0,180630
677.0,180631
790.0,180632
848.0,180633
11711.0,180634
1835.0,180635
9607.0,180636
707.0,180637
10631.0,180638
1066.0,180639
482.0,180640
1307.0,180641
7809.0,180642
1910.0,180643
1079.0,180644
299.0,180645
436.0,180646
1469.0,180647
6201.0,180648
1138.0,180649
1260.0,180650
1688.0,180651
591.0,180652
3032.0,180653
8136.0,180654
6872.0,180655
6961.0,180656
3862.0,180657
2193.0,180658
3283.0,180659
7000.0,180660
5794.0,180661
169.0,180662
14488.0,180663
4888.0,180664
620.0,180665
1442.0,180666
2672.0,180667
6180.0,180668
271.0,180669
2660.0,180670
11704.0,180671
10728.0,180672
3411.0,180673
11604.0,180674
425.0,180675
11167.0,180676
6062.0,180677
7480.0,180678
1788.0,180679
178.0,180680
789.0,180681
3848.0,180682
3142.0,180683
3195.0,180684
250.0,180685
2703.0,180686
1433.0,180687
3277.0,180688
1392.0,180689
2212.0,180690
1450.0,180691
10441.0,180692
13239.0,180693
11139.0,180694
1226.0,180695
6811.0,180696
4460.0,180697
1061.0,180698
10731.0,180699
577.0,180700
8750.0,180701
3327.0,180702
3599.0,180703
3869.0,180704
284.0,180705
1508.0,180706
3083.0,180707
944.0,180708
7456.0,180709
7894.0,180710
1370.0,180711
4553.0,180712
12765.0,180713
269.0,180714
3396.0,180715
2573.0,180716
7773.0,180717
2590.0,180718
553.0,180719
1028.0,180720
729.0,180721
16647.0,180722
370.0,180723
660.0,180724
1110.0,180725
6643.0,180726
2989.0,180727
6908.0,180728
195.0,180729
1183.0,180730
13131.0,180731
3693.0,180732
754.0,180733
7122.0,180734
13054.0,180735
1787.0,180736
4739.0,180737
653.0,180738
2815.0,180739
1640.0,180740
3666.0,180741
825.0,180742
439.0,180743
7184.0,180744
656.0,180745
4111.0,180746
17573.0,180747
2035.0,180748
4546.0,180749
577.0,180750
3496.0,180751
12157.0,180752
658.0,180753
6174.0,180754
3477.0,180755
271.0,180756
7306.0,180757
1960.0,180758
9313.0,180759
14810.0,180760
15579.0,180761
18569.0,180762
1302.0,180763
8636.0,180764
11658.0,180765
6064.0,180766
1376.0,180767
10194.0,180768
8285.0,180769
3599.0,180770
7639.0,180771
2695.0,180772
3293.0,180773
1108.0,180774
5613.0,180775
9298.0,180776
314.0,180777
4060.0,180778
686.0,180779
376.0,180780
1949.0,180781
11018.0,180782
2704.0,180783
1352.0,180784
2065.0,180785
7799.0,180786
1489.0,180787
3940.0,180788
1611.0,180789
8874.0,180790
1818.0,180791
4510.0,180792
4216.0,180793
4408.0,180794
15227.0,180795
7088.0,180796
250.0,180797
3310.0,180798
10836.0,180799
1974.0,180800
4505.0,180801
797.0,180802
99.0,180803
870.0,180804
3675.0,180805
377.0,180806
660.0,180807
362.0,180808
5074.0,180809
1099.0,180810
8586.0,180811
729.0,180812
4739.0,180813
1805.0,180814
2241.0,180815
1041.0,180816
7342.0,180817
1176.0,180818
829.0,180819
2294.0,180820
337.0,180821
1135.0,180822
3445.0,180823
1747.0,180824
1606.0,180825
3230.0,180826
9936.0,180827
4712.0,180828
5638.0,180829
11708.0,180830
4943.0,180831
1992.0,180832
366.0,180833
1017.0,180834
2816.0,180835
12908.0,180836
5086.0,180837
6827.0,180838
1595.0,180839
2814.0,180840
19175.0,180841
4747.0,180842
784.0,180843
1467.0,180844
2210.0,180845
704.0,180846
1864.0,180847
8351.0,180848
2862.0,180849
2769.0,180850
15955.0,180851
1945.0,180852
5988.0,180853
18010.0,180854
7039.0,180855
9630.0,180856
7786.0,180857
10458.0,180858
2566.0,180859
14435.0,180860
7535.0,180861
1494.0,180862
14430.0,180863
13894.0,180864
714.0,180865
12193.0,180866
364.0,180867
1313.0,180868
5003.0,180869
2350.0,180870
4612.0,180871
8388.0,180872
14443.0,180873
8938.0,180874
750.0,180875
207.0,180876
306.0,180877
2620.0,180878
9140.0,180879
1846.0,180880
2739.0,180881
1106.0,180882
6474.0,180883
8161.0,180884
9939.0,180885
894.0,180886
3488.0,180887
10630.0,180888
2956.0,180889
9580.0,180890
2416.0,180891
2875.0,180892
4722.0,180893
1582.0,180894
1977.0,180895
570.0,180896
13050.0,180897
8008.0,180898
6747.0,180899
4841.0,180900
197.0,180901
8910.0,180902
12187.0,180903
16239.0,180904
14881.0,180905
8176.0,180906
789.0,180907
6333.0,180908
11796.0,180909
4345.0,180910
2302.0,180911
2764.0,180912
330.0,180913
7040.0,180914
1105.0,180915
575.0,180916
5439.0,180917
5505.0,180918
11798.0,180919
548.0,180920
1552.0,180921
1248.0,180922
707.0,180923
1464.0,180924
6989.0,180925
6374.0,180926
11806.0,180927
2980.0,180928
764.0,180929
886.0,180930
1437.0,180931
395.0,180932
705.0,180933
3534.0,180934
10165.0,180935
13812.0,180936
6955.0,180937
8907.0,180938
16156.0,180939
14735.0,180940
802.0,180941
13185.0,180942
1845.0,180943
2789.0,180944
771.0,180945
9465.0,180946
8510.0,180947
1461.0,180948
1001.0,180949
6327.0,180950
3917.0,180951
5689.0,180952
1544.0,180953
2017.0,180954
14394.0,180955
10194.0,180956
6979.0,180957
1240.0,180958
7327.0,180959
13810.0,180960
4809.0,180961
1355.0,180962
2576.0,180963
4024.0,180964
4269.0,180965
599.0,180966
14027.0,180967
4332.0,180968
1758.0,180969
2112.0,180970
18852.0,180971
4360.0,180972
9013.0,180973
3579.0,180974
1320.0,180975
8128.0,180976
1037.0,180977
3783.0,180978
8437.0,180979
1895.0,180980
5839.0,180981
6547.0,180982
1278.0,180983
6785.0,180984
7807.0,180985
305.0,180986
821.0,180987
3749.0,180988
4509.0,180989
8362.0,180990
6596.0,180991
2421.0,180992
7164.0,180993
1265.0,180994
11971.0,180995
4385.0,180996
629.0,180997
4001.0,180998
5263.0,180999
2199.0,181000
5031.0,181001
7131.0,181002
6306.0,181003
1875.0,181004
6864.0,181005
2013.0,181006
3157.0,181007
509.0,181008
6663.0,181009
5547.0,181010
21021.0,181011
11117.0,181012
4694.0,181013
2627.0,181014
520.0,181015
2173.0,181016
650.0,181017
1596.0,181018
1002.0,181019
6039.0,181020
10229.0,181021
637.0,181022
211.0,181023
317.0,181024
2624.0,181025
548.0,181026
9504.0,181027
2750.0,181028
606.0,181029
306.0,181030
2626.0,181031
371.0,181032
601.0,181033
4063.0,181034
584.0,181035
2781.0,181036
4634.0,181037
1562.0,181038
8047.0,181039
4523.0,181040
9565.0,181041
8848.0,181042
1428.0,181043
2469.0,181044
574.0,181045
1813.0,181046
121.0,181047
2250.0,181048
17618.0,181049
125.0,181050
10860.0,181051
1879.0,181052
3495.0,181053
7447.0,181054
921.0,181055
5539.0,181056
14587.0,181057
9906.0,181058
8754.0,181059
276.0,181060
299.0,181061
6082.0,181062
3323.0,181063
16685.0,181064
4908.0,181065
2984.0,181066
16215.0,181067
367.0,181068
981.0,181069
11031.0,181070
12630.0,181071
11122.0,181072
788.0,181073
7267.0,181074
3678.0,181075
1723.0,181076
2833.0,181077
10247.0,181078
6292.0,181079
5850.0,181080
232.0,181081
683.0,181082
302.0,181083
6077.0,181084
1835.0,181085
11022.0,181086
6200.0,181087
1450.0,181088
3200.0,181089
3616.0,181090
785.0,181091
9356.0,181092
5573.0,181093
792.0,181094
6536.0,181095
1896.0,181096
14005.0,181097
3379.0,181098
3075.0,181099
2782.0,181100
1894.0,181101
1327.0,181102
3810.0,181103
679.0,181104
582.0,181105
10450.0,181106
1538.0,181107
631.0,181108
2220.0,181109
1094.0,181110
14134.0,181111
4547.0,181112
920.0,181113
14493.0,181114
4664.0,181115
275.0,181116
896.0,181117
5933.0,181118
12231.0,181119
780.0,181120
1578.0,181121
8258.0,181122
1557.0,181123
294.0,181124
4121.0,181125
10340.0,181126
6819.0,181127
202.0,181128
9028.0,181129
538.0,181130
3303.0,181131
520.0,181132
161.0,181133
1519.0,181134
13829.0,181135
10603.0,181136
1832.0,181137
15996.0,181138
8620.0,181139
2305.0,181140
8132.0,181141
10800.0,181142
8040.0,181143
16637.0,181144
2430.0,181145
2253.0,181146
4331.0,181147
8177.0,181148
1600.0,181149
2040.0,181150
8089.0,181151
12479.0,181152
7614.0,181153
2443.0,181154
13890.0,181155
10612.0,181156
6854.0,181157
3298.0,181158
1344.0,181159
1058.0,181160
3997.0,181161
203.0,181162
7243.0,181163
4822.0,181164
13023.0,181165
2716.0,181166
1129.0,181167
7073.0,181168
5322.0,181169
10584.0,181170
1296.0,181171
7444.0,181172
13702.0,181173
833.0,181174
7900.0,181175
4294.0,181176
5911.0,181177
11085.0,181178
1502.0,181179
17296.0,181180
1045.0,181181
3398.0,181182
5782.0,181183
452.0,181184
2281.0,181185
9110.0,181186
4290.0,181187
613.0,181188
4449.0,181189
12583.0,181190
2823.0,181191
9832.0,181192
197.0,181193
846.0,181194
6640.0,181195
14717.0,181196
4032.0,181197
2092.0,181198
1644.0,181199
790.0,181200
11922.0,181201
2621.0,181202
301.0,181203
5657.0,181204
1619.0,181205
2353.0,181206
396.0,181207
2341.0,181208
10391.0,181209
10706.0,181210
3014.0,181211
701.0,181212
15025.0,181213
243.0,181214
280.0,181215
1126.0,181216
1145.0,181217
1921.0,181218
472.0,181219
3693.0,181220
4587.0,181221
918.0,181222
8002.0,181223
5866.0,181224
451.0,181225
7530.0,181226
137.0,181227
1059.0,181228
7139.0,181229
7622.0,181230
7954.0,181231
2276.0,181232
563.0,181233
2036.0,181234
7180.0,181235
716.0,181236
861.0,181237
583.0,181238
11076.0,181239
889.0,181240
7603.0,181241
662.0,181242
10823.0,181243
3721.0,181244
12846.0,181245
2916.0,181246
9030.0,181247
11420.0,181248
5128.0,181249
7533.0,181250
270.0,181251
911.0,181252
4818.0,181253
9977.0,181254
122.0,181255
10506.0,181256
209.0,181257
8020.0,181258
1098.0,181259
2585.0,181260
8318.0,181261
12556.0,181262
8209.0,181263
13459.0,181264
11306.0,181265
2633.0,181266
2598.0,181267
600.0,181268
4735.0,181269
8939.0,181270
228.0,181271
6144.0,181272
1155.0,181273
1412.0,181274
460.0,181275
9047.0,181276
2330.0,181277
2628.0,181278
2916.0,181279
542.0,181280
9608.0,181281
4753.0,181282
5980.0,181283
479.0,181284
7592.0,181285
4033.0,181286
497.0,181287
8685.0,181288
9407.0,181289
5586.0,181290
883.0,181291
919.0,181292
5464.0,181293
8161.0,181294
4003.0,181295
3137.0,181296
4687.0,181297
8951.0,181298
8311.0,181299
369.0,181300
5209.0,181301
7847.0,181302
1748.0,181303
8311.0,181304
1755.0,181305
14556.0,181306
5332.0,181307
3348.0,181308
1874.0,181309
12923.0,181310
14278.0,181311
4885.0,181312
4183.0,181313
385.0,181314
8751.0,181315
4554.0,181316
14284.0,181317
1491.0,181318
4910.0,181319
7574.0,181320
2374.0,181321
481.0,181322
5400.0,181323
228.0,181324
795.0,181325
9132.0,181326
580.0,181327
4841.0,181328
1586.0,181329
3190.0,181330
15597.0,181331
8353.0,181332
3178.0,181333
376.0,181334
3830.0,181335
4783.0,181336
5230.0,181337
7052.0,181338
984.0,181339
10877.0,181340
8645.0,181341
2271.0,181342
14988.0,181343
2993.0,181344
9199.0,181345
13307.0,181346
9478.0,181347
6995.0,181348
294.0,181349
4278.0,181350
264.0,181351
1230.0,181352
7437.0,181353
478.0,181354
6546.0,181355
364.0,181356
6757.0,181357
10540.0,181358
4453.0,181359
337.0,181360
2555.0,181361
8652.0,181362
681.0,181363
3758.0,181364
17651.0,181365
6110.0,181366
1982.0,181367
2135.0,181368
285.0,181369
176.0,181370
1622.0,181371
3883.0,181372
15611.0,181373
12925.0,181374
1345.0,181375
5116.0,181376
2658.0,181377
10558.0,181378
333.0,181379
5196.0,181380
4301.0,181381
13559.0,181382
259.0,181383
984.0,181384
4633.0,181385
6080.0,181386
5328.0,181387
9352.0,181388
18511.0,181389
2016.0,181390
7991.0,181391
9416.0,181392
579.0,181393
567.0,181394
4700.0,181395
3631.0,181396
292.0,181397
5091.0,181398
11420.0,181399
14011.0,181400
6531.0,181401
11564.0,181402
6709.0,181403
1929.0,181404
14122.0,181405
5966.0,181406
544.0,181407
3570.0,181408
13046.0,181409
1732.0,181410
3778.0,181411
7013.0,181412
262.0,181413
15509.0,181414
1448.0,181415
9912.0,181416
16268.0,181417
2608.0,181418
940.0,181419
8989.0,181420
1101.0,181421
14021.0,181422
9313.0,181423
2492.0,181424
6083.0,181425
8366.0,181426
1749.0,181427
2720.0,181428
868.0,181429
10660.0,181430
487.0,181431
610.0,181432
3627.0,181433
328.0,181434
12845.0,181435
1974.0,181436
6221.0,181437
580.0,181438
178.0,181439
383.0,181440
4872.0,181441
13287.0,181442
1248.0,181443
387.0,181444
5597.0,181445
1445.0,181446
3606.0,181447
8422.0,181448
944.0,181449
12886.0,181450
288.0,181451
1637.0,181452
10285.0,181453
4992.0,181454
9691.0,181455
421.0,181456
1516.0,181457
10280.0,181458
657.0,181459
8209.0,181460
7078.0,181461
2071.0,181462
885.0,181463
531.0,181464
952.0,181465
321.0,181466
2771.0,181467
2035.0,181468
11059.0,181469
2181.0,181470
9048.0,181471
269.0,181472
196.0,181473
9772.0,181474
14412.0,181475
10661.0,181476
3297.0,181477
4739.0,181478
286.0,181479
3402.0,181480
489.0,181481
13684.0,181482
9020.0,181483
6326.0,181484
3666.0,181485
9093.0,181486
10734.0,181487
2752.0,181488
5560.0,181489
1979.0,181490
3534.0,181491
13846.0,181492
2330.0,181493
777.0,181494
3068.0,181495
9149.0,181496
747.0,181497
11018.0,181498
2123.0,181499
643.0,181500
11891.0,181501
3004.0,181502
12940.0,181503
5468.0,181504
6565.0,181505
2467.0,181506
126.0,181507
12318.0,181508
903.0,181509
4331.0,181510
6166.0,181511
5375.0,181512
131.0,181513
1814.0,181514
5745.0,181515
8011.0,181516
2106.0,181517
228.0,181518
12501.0,181519
5480.0,181520
2154.0,181521
4309.0,181522
9422.0,181523
7117.0,181524
4004.0,181525
278.0,181526
451.0,181527
2640.0,181528
289.0,181529
11395.0,181530
11025.0,181531
865.0,181532
8306.0,181533
680.0,181534
492.0,181535
6945.0,181536
8942.0,181537
11041.0,181538
683.0,181539
2324.0,181540
2843.0,181541
1796.0,181542
6327.0,181543
584.0,181544
2026.0,181545
21055.0,181546
2652.0,181547
3148.0,181548
10190.0,181549
909.0,181550
1387.0,181551
5224.0,181552
702.0,181553
5080.0,181554
8126.0,181555
16926.0,181556
627.0,181557
3217.0,181558
3660.0,181559
515.0,181560
1848.0,181561
13201.0,181562
481.0,181563
1262.0,181564
6638.0,181565
16154.0,181566
1625.0,181567
6370.0,181568
3786.0,181569
4280.0,181570
10977.0,181571
3632.0,181572
6327.0,181573
5907.0,181574
5772.0,181575
978.0,181576
4046.0,181577
6570.0,181578
9194.0,181579
6425.0,181580
1622.0,181581
574.0,181582
11738.0,181583
3158.0,181584
1496.0,181585
5218.0,181586
11233.0,181587
2482.0,181588
9858.0,181589
16113.0,181590
405.0,181591
13790.0,181592
5833.0,181593
6871.0,181594
697.0,181595
940.0,181596
2387.0,181597
8426.0,181598
1727.0,181599
4853.0,181600
4982.0,181601
2138.0,181602
1859.0,181603
722.0,181604
11797.0,181605
12768.0,181606
788.0,181607
390.0,181608
3926.0,181609
2275.0,181610
4400.0,181611
1229.0,181612
7002.0,181613
17916.0,181614
11273.0,181615
11077.0,181616
17206.0,181617
803.0,181618
356.0,181619
347.0,181620
3040.0,181621
1028.0,181622
7985.0,181623
4508.0,181624
5147.0,181625
4463.0,181626
11516.0,181627
6990.0,181628
1932.0,181629
7721.0,181630
4087.0,181631
4892.0,181632
9763.0,181633
16611.0,181634
3931.0,181635
11924.0,181636
10574.0,181637
684.0,181638
3795.0,181639
1059.0,181640
8087.0,181641
1098.0,181642
13792.0,181643
4408.0,181644
4331.0,181645
6845.0,181646
6980.0,181647
13472.0,181648
16179.0,181649
695.0,181650
2470.0,181651
7222.0,181652
6027.0,181653
536.0,181654
594.0,181655
7140.0,181656
464.0,181657
5863.0,181658
6938.0,181659
3874.0,181660
1707.0,181661
13239.0,181662
2269.0,181663
8396.0,181664
526.0,181665
11966.0,181666
938.0,181667
9646.0,181668
836.0,181669
868.0,181670
6738.0,181671
1021.0,181672
1037.0,181673
285.0,181674
439.0,181675
14543.0,181676
20561.0,181677
2996.0,181678
8755.0,181679
9278.0,181680
12165.0,181681
5561.0,181682
11381.0,181683
8410.0,181684
321.0,181685
924.0,181686
7649.0,181687
1327.0,181688
1095.0,181689
5911.0,181690
1439.0,181691
646.0,181692
2299.0,181693
425.0,181694
6391.0,181695
3085.0,181696
259.0,181697
15960.0,181698
3223.0,181699
3995.0,181700
13278.0,181701
4653.0,181702
11877.0,181703
4405.0,181704
3405.0,181705
528.0,181706
5853.0,181707
5807.0,181708
2280.0,181709
5478.0,181710
2260.0,181711
10517.0,181712
10730.0,181713
12384.0,181714
3652.0,181715
2614.0,181716
2170.0,181717
896.0,181718
784.0,181719
2577.0,181720
2386.0,181721
8984.0,181722
2057.0,181723
6949.0,181724
1993.0,181725
124.0,181726
4938.0,181727
2226.0,181728
2585.0,181729
928.0,181730
334.0,181731
1904.0,181732
1354.0,181733
1237.0,181734
5375.0,181735
1344.0,181736
492.0,181737
13521.0,181738
9356.0,181739
9600.0,181740
211.0,181741
1723.0,181742
1132.0,181743
135.0,181744
3548.0,181745
744.0,181746
9789.0,181747
804.0,181748
2590.0,181749
548.0,181750
8320.0,181751
341.0,181752
976.0,181753
507.0,181754
3202.0,181755
6722.0,181756
626.0,181757
3795.0,181758
8798.0,181759
2756.0,181760
1942.0,181761
5200.0,181762
6124.0,181763
682.0,181764
1334.0,181765
2165.0,181766
5189.0,181767
5729.0,181768
624.0,181769
1638.0,181770
2950.0,181771
6453.0,181772
4434.0,181773
10187.0,181774
1927.0,181775
3744.0,181776
2418.0,181777
3953.0,181778
4186.0,181779
798.0,181780
12583.0,181781
5923.0,181782
1789.0,181783
891.0,181784
9147.0,181785
786.0,181786
15585.0,181787
392.0,181788
2921.0,181789
9552.0,181790
1172.0,181791
106.0,181792
4225.0,181793
1475.0,181794
12503.0,181795
